Date,Volatility,Regime
2016-11-02,12.55896403842171,Normal
2016-11-03,13.243745015140842,Normal
2016-11-04,14.257539036761537,Normal
2016-11-07,13.76253968042607,Normal
2016-11-08,19.125543358582302,Normal
2016-11-09,18.0625377386224,Normal
2016-11-10,16.911486623249157,Normal
2016-11-11,18.975944576689173,Normal
2016-11-14,17.61163134265043,Normal
2016-11-15,17.840245488092403,Normal
2016-11-16,18.190206728921957,Normal
2016-11-17,17.165554583814487,Normal
2016-11-18,16.43215932962904,Normal
2016-11-21,15.626918810253194,Normal
2016-11-22,15.750999255126626,Normal
2016-11-23,14.796881881361406,Normal
2016-11-24,14.241768549801314,Normal
2016-11-25,13.424046178305476,Normal
2016-11-28,12.772511440399756,Normal
2016-11-29,12.325434999544191,Normal
2016-11-30,11.81951276923721,Normal
2016-12-01,14.106251864689193,Normal
2016-12-02,16.873700573134283,Normal
2016-12-05,15.73910686053577,Normal
2016-12-06,15.366268188141623,Normal
2016-12-07,14.421888218944822,Normal
2016-12-08,15.456782709204624,Normal
2016-12-09,14.486113276464023,Normal
2016-12-12,14.197735736602631,Normal
2016-12-13,13.771517241241156,Normal
2016-12-14,14.785552760026091,Normal
2016-12-15,14.096733113218948,Normal
2016-12-16,13.314212806067763,Normal
2016-12-19,12.92450931803843,Normal
2016-12-20,12.397973875137168,Normal
2016-12-21,11.923161158016862,Normal
2016-12-22,11.446088362834317,Normal
2016-12-23,11.226816963950192,Normal
2016-12-26,10.780665923265655,Normal
2016-12-27,10.4131918896699,Normal
2016-12-28,10.404558230516216,Normal
2016-12-29,11.46191543137003,Normal
2016-12-30,11.0978547103931,Normal
2017-01-02,12.989722100352497,Normal
2017-01-03,12.326805517319494,Normal
2017-01-04,12.896565415971581,Normal
2017-01-05,12.505173609919682,Normal
2017-01-06,12.21834238984355,Normal
2017-01-09,12.497825417675402,Normal
2017-01-10,11.985735695647806,Normal
2017-01-11,11.455555977090672,Normal
2017-01-12,11.04537343223332,Normal
2017-01-13,10.752495163037716,Normal
2017-01-16,10.491972985800375,Normal
2017-01-17,10.165886696244469,Normal
2017-01-18,10.154892593491807,Normal
2017-01-19,9.888749608657339,Normal
2017-01-20,9.703146890930187,Normal
2017-01-23,9.513716101449555,Low
2017-01-24,9.319729297754204,Low
2017-01-25,9.848874736773999,Normal
2017-01-26,11.011621200845923,Normal
2017-01-27,10.594793764324939,Normal
2017-01-30,10.261482661619144,Normal
2017-01-31,11.219955688371494,Normal
2017-02-01,10.975637558537747,Normal
2017-02-02,11.181542880310499,Normal
2017-02-03,10.80675321410007,Normal
2017-02-06,10.470711767991034,Normal
2017-02-07,10.131194929003165,Normal
2017-02-08,9.955192254364583,Normal
2017-02-09,9.712086390659355,Normal
2017-02-10,9.562073181108875,Low
2017-02-13,9.420179718647864,Low
2017-02-14,9.681979665723757,Normal
2017-02-15,9.515856037040715,Low
2017-02-16,9.791726010544483,Normal
2017-02-17,9.584144866391714,Low
2017-02-20,9.621201302739985,Low
2017-02-21,9.425034289489039,Low
2017-02-22,9.539480568375208,Low
2017-02-23,9.347100927701943,Low
2017-02-24,9.607411192865936,Low
2017-02-27,9.416855676082537,Low
2017-02-28,9.233772057610187,Low
2017-03-01,9.434294961910215,Low
2017-03-02,11.190319842351395,Normal
2017-03-03,11.381313293994518,Normal
2017-03-06,10.928122533870749,Normal
2017-03-07,10.72911692281179,Normal
2017-03-08,10.478617136094014,Normal
2017-03-09,10.143664632893225,Normal
2017-03-10,9.85121041068216,Normal
2017-03-13,9.785032263903616,Normal
2017-03-14,9.552696096985867,Low
2017-03-15,9.559722631336003,Low
2017-03-16,9.902070250920042,Normal
2017-03-17,9.703480859233231,Normal
2017-03-20,9.52556632374043,Low
2017-03-21,9.325406985530787,Low
2017-03-22,13.383746485071024,Normal
2017-03-23,13.103612375263898,Normal
2017-03-24,12.573432923659652,Normal
2017-03-27,11.955785790665008,Normal
2017-03-28,11.42541709592982,Normal
2017-03-29,11.389171857940077,Normal
2017-03-30,11.101265339440715,Normal
2017-03-31,10.682007611053294,Normal
2017-04-03,10.358830175326318,Normal
2017-04-04,10.08909080387502,Normal
2017-04-05,9.80916086498957,Normal
2017-04-06,10.041738827474822,Normal
2017-04-07,9.769172533562783,Normal
2017-04-10,9.572168808675219,Low
2017-04-11,9.367204710605646,Low
2017-04-12,9.739173266177994,Normal
2017-04-13,9.973022297443764,Normal
2017-04-14,10.23818761881834,Normal
2017-04-17,9.949141120522086,Normal
2017-04-18,10.709702143925345,Normal
2017-04-19,10.43625610531214,Normal
2017-04-20,10.105090112083715,Normal
2017-04-21,10.732303314200584,Normal
2017-04-24,10.382588130284867,Normal
2017-04-25,12.108421223616064,Normal
2017-04-26,12.162519343942993,Normal
2017-04-27,11.672663536697614,Normal
2017-04-28,11.490727316153182,Normal
2017-05-01,11.033130528851704,Normal
2017-05-02,11.494224958397322,Normal
2017-05-03,11.053320240339685,Normal
2017-05-04,10.954421075671865,Normal
2017-05-05,10.556026608324343,Normal
2017-05-08,10.318667692048058,Normal
2017-05-09,10.031973848719261,Normal
2017-05-10,9.865367480111738,Normal
2017-05-11,9.61625098595701,Low
2017-05-12,9.505356402081805,Low
2017-05-15,9.338276976920213,Low
2017-05-16,9.257360617068755,Low
2017-05-17,9.226253195423144,Low
2017-05-18,18.49257135160638,Normal
2017-05-19,17.729523031747423,Normal
2017-05-22,16.63716502837706,Normal
2017-05-23,16.17865998806491,Normal
2017-05-24,15.12304222222883,Normal
2017-05-25,14.368990124811933,Normal
2017-05-26,14.249657399675565,Normal
2017-05-29,13.425344406848614,Normal
2017-05-30,12.707717065537821,Normal
2017-05-31,12.066087624147839,Normal
2017-06-01,11.570755733518363,Normal
2017-06-02,11.316262280739867,Normal
2017-06-05,12.488050664736155,Normal
2017-06-06,11.911848983540803,Normal
2017-06-07,11.716624626840991,Normal
2017-06-08,11.312556743917003,Normal
2017-06-09,10.856112281813976,Normal
2017-06-12,18.806469953898688,Normal
2017-06-13,17.95655992276361,Normal
2017-06-14,17.184861237060737,Normal
2017-06-15,16.337267668185177,Normal
2017-06-16,15.634793633711375,Normal
2017-06-19,14.882984671908755,Normal
2017-06-20,16.655029798547076,Normal
2017-06-21,16.477471933767287,Normal
2017-06-22,16.28787827721892,Normal
2017-06-23,15.243373416052053,Normal
2017-06-26,14.412973734117502,Normal
2017-06-27,13.953518041062576,Normal
2017-06-28,17.72912381471416,Normal
2017-06-29,18.376446841688267,Normal
2017-06-30,20.469528923813698,Normal
2017-07-03,18.988689470184436,Normal
2017-07-04,18.621092035692616,Normal
2017-07-05,17.305210021754277,Normal
2017-07-06,16.88686825152909,Normal
2017-07-07,16.89682965647093,Normal
2017-07-10,16.774153007395903,Normal
2017-07-11,16.02584532785528,Normal
2017-07-12,15.025035818145554,Normal
2017-07-13,15.628663282838,Normal
2017-07-14,14.663684492582203,Normal
2017-07-17,14.3759795040516,Normal
2017-07-18,13.535530958570911,Normal
2017-07-19,13.287084213048429,Normal
2017-07-20,12.955767330959256,Normal
2017-07-21,12.282836237510553,Normal
2017-07-24,11.709325470454392,Normal
2017-07-25,11.289791113779271,Normal
2017-07-26,10.96700207513995,Normal
2017-07-27,10.657006235879432,Normal
2017-07-28,11.06171007541487,Normal
2017-07-31,10.734095367047919,Normal
2017-08-01,10.948980221996603,Normal
2017-08-02,10.582399038072019,Normal
2017-08-03,10.317022984492665,Normal
2017-08-04,10.432087852910877,Normal
2017-08-07,10.10149373092722,Normal
2017-08-08,10.259268295284352,Normal
2017-08-09,10.055630350593539,Normal
2017-08-10,9.863325848918231,Normal
2017-08-11,17.196195182033446,Normal
2017-08-14,16.50477791754345,Normal
2017-08-15,17.078427536088615,Normal
2017-08-16,15.933854804708492,Normal
2017-08-17,14.910437623384288,Normal
2017-08-18,19.242263473000264,Normal
2017-08-21,17.88759519130747,Normal
2017-08-22,16.67454981974418,Normal
2017-08-23,17.720244784721427,Normal
2017-08-24,16.734410634402003,Normal
2017-08-25,15.799600118450567,Normal
2017-08-28,14.900654981158489,Normal
2017-08-29,14.029072365930014,Normal
2017-08-30,13.360608337424917,Normal
2017-08-31,14.310013936978743,Normal
2017-09-01,14.402855888872931,Normal
2017-09-04,13.569055567172496,Normal
2017-09-05,12.833587212134674,Normal
2017-09-06,13.681635146544147,Normal
2017-09-07,12.98256643619418,Normal
2017-09-08,12.328858419275363,Normal
2017-09-11,13.10230479991201,Normal
2017-09-12,13.911335549707719,Normal
2017-09-13,13.153738062891113,Normal
2017-09-14,12.459110432221609,Normal
2017-09-15,12.577704408888703,Normal
2017-09-18,12.029299657884748,Normal
2017-09-19,11.548446196795751,Normal
2017-09-20,11.06601729960792,Normal
2017-09-21,10.904060232490522,Normal
2017-09-22,11.449224695202691,Normal
2017-09-25,11.006361595860929,Normal
2017-09-26,12.868160963203472,Normal
2017-09-27,12.235817300193242,Normal
2017-09-28,12.771845024688789,Normal
2017-09-29,12.170195010286996,Normal
2017-10-02,12.311838416674387,Normal
2017-10-03,11.725541259483682,Normal
2017-10-04,11.235913599213662,Normal
2017-10-05,10.790208591629176,Normal
2017-10-06,11.674750434727502,Normal
2017-10-09,11.168561366963848,Normal
2017-10-10,10.797488668847652,Normal
2017-10-11,10.410895085456891,Normal
2017-10-12,10.147818545592422,Normal
2017-10-13,10.004309172009226,Normal
2017-10-16,9.870950862027303,Normal
2017-10-17,9.751337578616791,Normal
2017-10-18,9.518677151014344,Low
2017-10-19,9.426910165515393,Low
2017-10-20,9.647253593758402,Low
2017-10-23,9.483140679690989,Low
2017-10-24,10.411223799829106,Normal
2017-10-25,10.099726909960118,Normal
2017-10-26,10.299314536345038,Normal
2017-10-27,10.251451361685833,Normal
2017-10-30,19.585876080448788,Normal
2017-10-31,18.173502299100537,Normal
2017-11-01,16.957848791319194,Normal
2017-11-02,15.824660798782986,Normal
2017-11-03,14.916765903866056,Normal
2017-11-06,14.92561720125541,Normal
2017-11-07,14.060116756422671,Normal
2017-11-08,13.251238635587551,Normal
2017-11-09,12.67111151413151,Normal
2017-11-10,12.629985479755105,Normal
2017-11-13,12.031930505384361,Normal
2017-11-14,11.477783842240457,Normal
2017-11-15,11.342329294033359,Normal
2017-11-16,11.60045881840999,Normal
2017-11-17,13.243362272219542,Normal
2017-11-20,12.881510415664462,Normal
2017-11-21,12.27340430145341,Normal
2017-11-22,13.19707646193961,Normal
2017-11-23,12.494226575976231,Normal
2017-11-24,11.894783924487246,Normal
2017-11-27,11.471761943511172,Normal
2017-11-28,11.029799867982696,Normal
2017-11-29,10.655337501267214,Normal
2017-11-30,15.238795719288957,Normal
2017-12-01,15.015707350044343,Normal
2017-12-04,14.46406252417986,Normal
2017-12-05,15.670183075855116,Normal
2017-12-06,14.678816326228347,Normal
2017-12-07,13.956702315274905,Normal
2017-12-08,13.262710167037671,Normal
2017-12-11,12.72983569966898,Normal
2017-12-12,12.768640300239483,Normal
2017-12-13,12.221057034698589,Normal
2017-12-14,11.650669002228918,Normal
2017-12-15,11.196253723684633,Normal
2017-12-18,12.642127329540129,Normal
2017-12-19,12.598921874088404,Normal
2017-12-20,12.517007629893667,Normal
2017-12-21,11.978077546951667,Normal
2017-12-22,11.445300755327196,Normal
2017-12-25,11.046546243116312,Normal
2017-12-26,10.641612291067823,Normal
2017-12-27,10.896665486674289,Normal
2017-12-28,10.503732185703425,Normal
2017-12-29,10.158342067631832,Normal
2018-01-01,11.000270382255527,Normal
2018-01-02,10.601812802501668,Normal
2018-01-03,14.493688241690794,Normal
2018-01-04,14.665204077152652,Normal
2018-01-05,13.785385426542732,Normal
2018-01-08,14.214972949948029,Normal
2018-01-09,13.474962250174475,Normal
2018-01-10,12.746112721692336,Normal
2018-01-11,12.26272782582167,Normal
2018-01-12,12.214474937796766,Normal
2018-01-15,12.282521913895662,Normal
2018-01-16,11.710636935951003,Normal
2018-01-17,11.481164106071983,Normal
2018-01-18,12.521709435701332,Normal
2018-01-19,11.914173103550901,Normal
2018-01-22,11.467466912743996,Normal
2018-01-23,12.417794867214992,Normal
2018-01-24,12.615453488515989,Normal
2018-01-25,12.792326730334413,Normal
2018-01-26,12.170720040007906,Normal
2018-01-29,14.516553254733957,Normal
2018-01-30,14.122629721486001,Normal
2018-01-31,14.452570423747531,Normal
2018-02-01,13.640184058524913,Normal
2018-02-02,13.770296875011075,Normal
2018-02-05,18.522851406210886,Normal
2018-02-06,30.276755579395665,High
2018-02-07,31.63894254384854,High
2018-02-08,30.176185587115782,High
2018-02-09,38.46078359175454,High
2018-02-12,36.47044461941607,High
2018-02-13,34.80776580599572,High
2018-02-14,31.94751714889076,High
2018-02-15,31.13268253666717,High
2018-02-16,30.33276807355828,High
2018-02-19,27.963470070004412,Normal
2018-02-20,25.69305114214272,Normal
2018-02-21,23.640329458062023,Normal
2018-02-22,21.928076149681928,Normal
2018-02-23,20.25762553727304,Normal
2018-02-26,21.964567060719602,Normal
2018-02-27,21.636709092532513,Normal
2018-02-28,21.6810271428302,Normal
2018-03-01,20.56957335695599,Normal
2018-03-02,21.459761645001844,Normal
2018-03-05,20.41624062815283,Normal
2018-03-06,19.727258631422316,Normal
2018-03-07,18.415608332889967,Normal
2018-03-08,17.13232621413256,Normal
2018-03-09,16.187310452821862,Normal
2018-03-12,18.751975917985597,Normal
2018-03-13,17.522306049417626,Normal
2018-03-14,18.115923093231913,Normal
2018-03-15,16.878753031631405,Normal
2018-03-16,15.811445588435163,Normal
2018-03-19,14.878049397977083,Normal
2018-03-20,19.93000841824346,Normal
2018-03-21,18.507674053304353,Normal
2018-03-22,17.54213460168974,Normal
2018-03-23,22.875459082549412,Normal
2018-03-26,26.909804829897947,Normal
2018-03-27,33.09822655319295,High
2018-03-28,36.974692962275284,High
2018-03-29,34.56556710168517,High
2018-03-30,33.39551754367637,High
2018-04-02,30.599761560677756,High
2018-04-03,33.604639579038455,High
2018-04-04,31.33432698487933,High
2018-04-05,30.071225230312677,High
2018-04-06,27.713408660476752,Normal
2018-04-09,29.923576915152818,High
2018-04-10,27.629688670899252,Normal
2018-04-11,28.416020791265012,Normal
2018-04-12,26.340667012005685,Normal
2018-04-13,24.98062577778536,Normal
2018-04-16,23.213979754589296,Normal
2018-04-17,21.72524370013712,Normal
2018-04-18,23.46780684603242,Normal
2018-04-19,21.656015157417713,Normal
2018-04-20,20.840177201770505,Normal
2018-04-23,21.86454473866304,Normal
2018-04-24,20.331636945055354,Normal
2018-04-25,23.190780471916202,Normal
2018-04-26,21.388573389814816,Normal
2018-04-27,23.111320095208008,Normal
2018-04-30,21.316720728145537,Normal
2018-05-01,20.397496281040397,Normal
2018-05-02,19.94082430911068,Normal
2018-05-03,18.907674420023582,Normal
2018-05-04,17.56420523960641,Normal
2018-05-07,19.60878286841744,Normal
2018-05-08,18.64093390046114,Normal
2018-05-09,17.352023703652293,Normal
2018-05-10,17.353398502286772,Normal
2018-05-11,17.104453147517717,Normal
2018-05-14,16.02021176226757,Normal
2018-05-15,14.987918177066883,Normal
2018-05-16,15.836290080176852,Normal
2018-05-17,15.130551753546584,Normal
2018-05-18,14.528103696463758,Normal
2018-05-21,14.163064149887338,Normal
2018-05-22,13.64844226906631,Normal
2018-05-23,12.994510419349263,Normal
2018-05-24,13.177213088159535,Normal
2018-05-25,12.511866653575186,Normal
2018-05-28,11.901327728321675,Normal
2018-05-29,11.379778981409796,Normal
2018-05-30,11.495850881358813,Normal
2018-05-31,11.640347808825537,Normal
2018-06-01,11.219722133872903,Normal
2018-06-04,14.352512648331757,Normal
2018-06-05,14.24166298360118,Normal
2018-06-06,13.481044535773488,Normal
2018-06-07,13.108362846260707,Normal
2018-06-08,13.562383677133845,Normal
2018-06-11,12.828588309051995,Normal
2018-06-12,12.194652888309248,Normal
2018-06-13,11.963893910527835,Normal
2018-06-14,11.45615075866866,Normal
2018-06-15,12.35015144048145,Normal
2018-06-18,12.037639608478985,Normal
2018-06-19,11.522781345839988,Normal
2018-06-20,11.330324508307204,Normal
2018-06-21,11.523323344460549,Normal
2018-06-22,12.520614861223061,Normal
2018-06-25,12.120622436006153,Normal
2018-06-26,18.3402883636539,Normal
2018-06-27,17.160947893538694,Normal
2018-06-28,18.42867766621063,Normal
2018-06-29,17.781510249644377,Normal
2018-07-02,16.54762803724211,Normal
2018-07-03,16.041358354878025,Normal
2018-07-04,16.902908066285715,Normal
2018-07-05,15.776204370995412,Normal
2018-07-06,16.286111970783512,Normal
2018-07-09,17.409020636420788,Normal
2018-07-10,17.022558146897552,Normal
2018-07-11,15.87125160624844,Normal
2018-07-12,15.33782970413759,Normal
2018-07-13,17.289826081156864,Normal
2018-07-16,16.10998265007312,Normal
2018-07-17,15.204204846882975,Normal
2018-07-18,14.613995017730115,Normal
2018-07-19,13.847320037308682,Normal
2018-07-20,13.583568397139889,Normal
2018-07-23,12.855738361139222,Normal
2018-07-24,12.25271790525836,Normal
2018-07-25,11.883396581981236,Normal
2018-07-26,13.751303790426125,Normal
2018-07-27,16.034906343623874,Normal
2018-07-30,17.60322263475896,Normal
2018-07-31,18.8528608346997,Normal
2018-08-01,17.706807033750547,Normal
2018-08-02,16.722793586047214,Normal
2018-08-03,17.385159450116095,Normal
2018-08-06,16.24801897749507,Normal
2018-08-07,15.472457336286642,Normal
2018-08-08,14.55815524574169,Normal
2018-08-09,13.689389929451554,Normal
2018-08-10,12.950552637606222,Normal
2018-08-13,13.41520334725817,Normal
2018-08-14,12.739982710982561,Normal
2018-08-15,12.504693967497287,Normal
2018-08-16,14.452046901399111,Normal
2018-08-17,13.634532374526932,Normal
2018-08-20,12.881297606735659,Normal
2018-08-21,12.267301134915595,Normal
2018-08-22,11.782124816225021,Normal
2018-08-23,11.381264629856489,Normal
2018-08-24,11.01381587813469,Normal
2018-08-27,11.828669338682086,Normal
2018-08-28,12.51441506044001,Normal
2018-08-29,11.901047025128857,Normal
2018-08-30,13.14107837777503,Normal
2018-08-31,12.603263832847832,Normal
2018-09-03,11.979861789909265,Normal
2018-09-04,11.447864471463411,Normal
2018-09-05,11.419982403545244,Normal
2018-09-06,13.903362477703352,Normal
2018-09-07,14.549361752398672,Normal
2018-09-10,13.903600177852086,Normal
2018-09-11,13.139510301914362,Normal
2018-09-12,13.167804767702808,Normal
2018-09-13,12.662163968239263,Normal
2018-09-14,13.168813224108352,Normal
2018-09-17,12.613569539031007,Normal
2018-09-18,15.362396511738512,Normal
2018-09-19,15.020161823464587,Normal
2018-09-20,14.127563953811595,Normal
2018-09-21,14.508230611829985,Normal
2018-09-24,14.128369166786475,Normal
2018-09-25,13.336840895039078,Normal
2018-09-26,12.628783187948452,Normal
2018-09-27,12.012369578005906,Normal
2018-09-28,12.400366414824424,Normal
2018-10-01,11.821869346187546,Normal
2018-10-02,11.3249984687415,Normal
2018-10-03,11.041915075446411,Normal
2018-10-04,10.621614577156985,Normal
2018-10-05,16.154662472860686,Normal
2018-10-08,17.11140655779915,Normal
2018-10-09,16.549949623297632,Normal
2018-10-10,15.481074635638283,Normal
2018-10-11,31.76760211300321,High
2018-10-12,30.097303365006734,High
2018-10-15,31.95250816418347,High
2018-10-16,30.411162112913626,High
2018-10-17,32.697672876245676,High
2018-10-18,29.96558988644952,High
2018-10-19,31.01916990043757,High
2018-10-22,28.477689452168494,Normal
2018-10-23,26.251798737174948,Normal
2018-10-24,24.27442970498528,Normal
2018-10-25,37.00604785846464,High
2018-10-26,39.05938774697678,High
2018-10-29,38.74852742773852,High
2018-10-30,37.764468254406175,High
2018-10-31,35.47995275803628,High
2018-11-01,35.09454158100464,High
2018-11-02,33.17754216355554,High
2018-11-05,31.88301255862371,High
2018-11-06,29.38700888534617,High
2018-11-07,27.256105165862948,Normal
2018-11-08,30.733211401666345,High
2018-11-09,28.524990739219756,Normal
2018-11-12,28.352343442635547,Normal
2018-11-13,32.26918435839754,High
2018-11-14,29.57848346009438,High
2018-11-15,27.8140496554283,Normal
2018-11-16,27.497871308890275,Normal
2018-11-19,25.40723174994541,Normal
2018-11-20,31.30814832768126,High
2018-11-21,30.862059091851556,High
2018-11-22,28.57521571407161,Normal
2018-11-23,26.24491668227444,Normal
2018-11-26,24.66793909144033,Normal
2018-11-27,26.34358649568044,Normal
2018-11-28,24.270004045157712,Normal
2018-11-29,28.96304091428207,High
2018-11-30,26.70046199513659,Normal
2018-12-03,24.936072096676334,Normal
2018-12-04,24.748734891856202,Normal
2018-12-05,33.15487669394512,High
2018-12-06,30.382130577494603,High
2018-12-07,28.064807223287286,Normal
2018-12-10,33.27433698270262,High
2018-12-11,31.025533656699057,High
2018-12-12,28.483520130394457,Normal
2018-12-13,26.593373468364295,Normal
2018-12-14,24.45172193308681,Normal
2018-12-17,27.849286622518846,Normal
2018-12-18,29.306801408111582,High
2018-12-19,27.120727185094278,Normal
2018-12-20,28.94168176828948,High
2018-12-21,28.481916151610264,Normal
2018-12-24,32.987211758883134,High
2018-12-25,34.02245925021091,High
2018-12-26,31.166849923041543,High
2018-12-27,45.8371858262338,High
2018-12-28,41.910095415683905,High
2018-12-31,38.3164081586937,High
2019-01-01,35.2458945996879,High
2019-01-02,32.273854783011245,High
2019-01-03,29.674250892221295,High
2019-01-04,34.65196096958378,High
2019-01-07,41.102995555216225,High
2019-01-08,37.98835138442486,High
2019-01-09,35.160683092787465,High
2019-01-10,32.42996542906771,High
2019-01-11,29.74770527183983,High
2019-01-14,27.401931843605315,Normal
2019-01-15,25.930883648909997,Normal
2019-01-16,26.381206428105777,Normal
2019-01-17,24.269365482149787,Normal
2019-01-18,22.703131955191548,Normal
2019-01-21,21.628391727655288,Normal
2019-01-22,19.994474412428247,Normal
2019-01-23,22.689180922226225,Normal
2019-01-24,20.943409871963276,Normal
2019-01-25,19.667056996335482,Normal
2019-01-28,19.550795619855883,Normal
2019-01-29,20.13090118365433,Normal
2019-01-30,19.737469723865715,Normal
2019-01-31,23.83744159855252,Normal
2019-02-01,23.447986116493897,Normal
2019-02-04,21.88008814663414,Normal
2019-02-05,21.33777630920579,Normal
2019-02-06,20.334722411289196,Normal
2019-02-07,19.040902583193596,Normal
2019-02-08,19.70462615470922,Normal
2019-02-11,18.263100436772437,Normal
2019-02-12,17.001940125648073,Normal
2019-02-13,18.05304064748418,Normal
2019-02-14,16.795572344473037,Normal
2019-02-15,15.669527962367557,Normal
2019-02-18,14.840769901495408,Normal
2019-02-19,13.951398146303042,Normal
2019-02-20,13.161065304678807,Normal
2019-02-21,12.499596627068055,Normal
2019-02-22,12.244696590475714,Normal
2019-02-25,12.391745084241904,Normal
2019-02-26,11.889260533688633,Normal
2019-02-27,11.353774847128909,Normal
2019-02-28,10.948412927247807,Normal
2019-03-01,10.781511012255551,Normal
2019-03-04,11.148545483750828,Normal
2019-03-05,10.733099647799376,Normal
2019-03-06,10.355518103364139,Normal
2019-03-07,10.947734568671281,Normal
2019-03-08,13.218238366568308,Normal
2019-03-11,12.610276280578516,Normal
2019-03-12,17.066076595281324,Normal
2019-03-13,16.11505436255291,Normal
2019-03-14,15.612983347435073,Normal
2019-03-15,14.728024953280139,Normal
2019-03-18,14.635461588857046,Normal
2019-03-19,13.79440543014525,Normal
2019-03-20,13.083377353697475,Normal
2019-03-21,12.55547057337806,Normal
2019-03-22,14.722776635418318,Normal
2019-03-25,19.934843884991256,Normal
2019-03-26,18.518292539270078,Normal
2019-03-27,17.34876196630726,Normal
2019-03-28,16.690711353980348,Normal
2019-03-29,15.582165071258766,Normal
2019-04-01,15.196135106275273,Normal
2019-04-02,16.1415959824999,Normal
2019-04-03,15.131313253969894,Normal
2019-04-04,14.524217749916529,Normal
2019-04-05,13.692703095920482,Normal
2019-04-08,13.165197309286162,Normal
2019-04-09,12.512488627323743,Normal
2019-04-10,12.295382668471072,Normal
2019-04-11,12.049571999162946,Normal
2019-04-12,11.65353374631997,Normal
2019-04-15,11.338805409067485,Normal
2019-04-16,10.889391341729675,Normal
2019-04-17,10.588433997715455,Normal
2019-04-18,10.335679310530145,Normal
2019-04-19,10.01513773078616,Normal
2019-04-22,9.759186346179389,Normal
2019-04-23,9.609112424028435,Low
2019-04-24,11.737983739421868,Normal
2019-04-25,11.531920791175931,Normal
2019-04-26,11.213309086105708,Normal
2019-04-29,10.769797165330901,Normal
2019-04-30,10.393006623061032,Normal
2019-05-01,11.278288585562342,Normal
2019-05-02,11.212095256537365,Normal
2019-05-03,11.122419678689862,Normal
2019-05-06,13.927720223959616,Normal
2019-05-07,13.924424113849105,Normal
2019-05-08,18.30772371778283,Normal
2019-05-09,17.18432130139835,Normal
2019-05-10,16.36966040424739,Normal
2019-05-13,15.294249164074932,Normal
2019-05-14,26.304174951411934,Normal
2019-05-15,24.88436333579497,Normal
2019-05-16,24.168010525193075,Normal
2019-05-17,22.963891247201417,Normal
2019-05-20,22.24197793029772,Normal
2019-05-21,23.29679082055678,Normal
2019-05-22,22.17909625950148,Normal
2019-05-23,20.710912200009307,Normal
2019-05-24,21.58242012913288,Normal
2019-05-27,19.979164255643255,Normal
2019-05-28,18.51790435634941,Normal
2019-05-29,17.381535283502433,Normal
2019-05-30,17.188473888228682,Normal
2019-05-31,16.120315223436698,Normal
2019-06-03,18.400897341938517,Normal
2019-06-04,21.820176797454373,Normal
2019-06-05,25.530103460628155,Normal
2019-06-06,23.828944095013906,Normal
2019-06-07,22.328243650244012,Normal
2019-06-10,23.426081562241542,Normal
2019-06-11,22.50443890481672,Normal
2019-06-12,20.774921173907625,Normal
2019-06-13,19.628068755352054,Normal
2019-06-14,18.368632244831584,Normal
2019-06-17,17.360721044903663,Normal
2019-06-18,16.495831157551546,Normal
2019-06-19,17.429163428963562,Normal
2019-06-20,16.35282609008366,Normal
2019-06-21,16.063049267435208,Normal
2019-06-24,15.078208753406246,Normal
2019-06-25,14.187274946274048,Normal
2019-06-26,17.34853104820287,Normal
2019-06-27,16.31636500813803,Normal
2019-06-28,15.349375326691108,Normal
2019-07-01,14.397083873558637,Normal
2019-07-02,15.278989846798867,Normal
2019-07-03,14.448686307834373,Normal
2019-07-04,14.143260275274873,Normal
2019-07-05,13.337459087467487,Normal
2019-07-08,12.754582211306099,Normal
2019-07-09,13.071487263312603,Normal
2019-07-10,12.655481362110862,Normal
2019-07-11,13.150281094478943,Normal
2019-07-12,12.50200936119801,Normal
2019-07-15,12.253662549143629,Normal
2019-07-16,11.733485801712023,Normal
2019-07-17,11.798724619612216,Normal
2019-07-18,11.821223805906854,Normal
2019-07-19,11.309837952651781,Normal
2019-07-22,12.380924589828272,Normal
2019-07-23,12.736440371660418,Normal
2019-07-24,12.507718965359835,Normal
2019-07-25,12.448254797898949,Normal
2019-07-26,13.639842049123592,Normal
2019-07-29,14.235189172997426,Normal
2019-07-30,13.67825380705484,Normal
2019-07-31,13.354887271571165,Normal
2019-08-01,15.280124230427742,Normal
2019-08-02,14.960319913124506,Normal
2019-08-05,16.746992223679342,Normal
2019-08-06,27.771820270844145,Normal
2019-08-07,26.744653597875388,Normal
2019-08-08,24.658303655826167,Normal
2019-08-09,26.26608094204538,Normal
2019-08-12,25.102204905231957,Normal
2019-08-13,24.256781120447428,Normal
2019-08-14,25.690389791899687,Normal
2019-08-15,30.7477449398482,High
2019-08-16,28.21865646371367,Normal
2019-08-19,27.445473138880576,Normal
2019-08-20,26.634185197519926,Normal
2019-08-21,24.981564815206323,Normal
2019-08-22,23.5033873318251,Normal
2019-08-23,21.828594620591108,Normal
2019-08-26,28.456212029743355,Normal
2019-08-27,27.423164344408583,Normal
2019-08-28,25.23337356208265,Normal
2019-08-29,23.254403541644155,Normal
2019-08-30,23.076847724695178,Normal
2019-09-02,21.33810407659684,Normal
2019-09-03,19.7343058003424,Normal
2019-09-04,19.615632784514684,Normal
2019-09-05,19.91735709294432,Normal
2019-09-06,21.286612192596184,Normal
2019-09-09,19.72698138600952,Normal
